log_light_to_mass_ratio,log_Omega,log_prob
-0.3529411764705882,1.4117647058823528,-117783.8984375
-0.2941176470588236,1.4117647058823528,-89607.2421875
-0.23529411764705888,1.4117647058823528,-72972.8203125
-0.17647058823529416,1.4117647058823528,-63871.73046875
-0.11764705882352944,1.4117647058823528,-59674.7578125
-0.05882352941176472,1.4117647058823528,-58510.05859375
0.0,1.4117647058823528,-58868.46484375
0.05882352941176472,1.4117647058823528,-60069.05078125
0.11764705882352944,1.4117647058823528,-61694.69921875
0.17647058823529416,1.4117647058823528,-63639.34765625
0.23529411764705888,1.4117647058823528,-65972.75
0.2941176470588236,1.4117647058823528,-68765.6953125
0.3529411764705883,1.4117647058823528,-71897.5
0.4117647058823528,1.4117647058823528,-75178.7421875
0.47058823529411753,1.4117647058823528,-78402.9375
0.5294117647058822,1.4117647058823528,-81181.1484375
0.588235294117647,1.4117647058823528,-83226.515625
0.6470588235294117,1.4117647058823528,-84438.2265625
0.7058823529411764,1.4117647058823528,-84741.4765625
0.7647058823529411,1.4117647058823528,-84388.5
0.8235294117647058,1.4117647058823528,-83736.6875
0.8823529411764706,1.4117647058823528,-83056.140625
0.9411764705882353,1.4117647058823528,-82675.4453125
1.0,1.4117647058823528,-82960.078125
-1.0,1.4411764705882353,-1962136.25
-0.9411764705882353,1.4411764705882353,-1712073.625
-0.8823529411764706,1.4411764705882353,-1458655.875
-0.8235294117647058,1.4411764705882353,-1212372.25
-0.7647058823529411,1.4411764705882353,-981036.375
-0.7058823529411764,1.4411764705882353,-771759.1875
-0.6470588235294118,1.4411764705882353,-589415.9375
-0.5882352941176471,1.4411764705882353,-439040.3125
-0.5294117647058824,1.4411764705882353,-320589.53125
-0.47058823529411764,1.4411764705882353,-230457.5
-0.4117647058823529,1.4411764705882353,-166019.390625
-0.3529411764705882,1.4411764705882353,-121975.890625
-0.2941176470588236,1.4411764705882353,-93625.625
-0.23529411764705888,1.4411764705882353,-76201.7890625
-0.17647058823529416,1.4411764705882353,-66337.265625
-0.11764705882352944,1.4411764705882353,-61381.015625
-0.05882352941176472,1.4411764705882353,-59427.984375
0.0,1.4411764705882353,-59364.33984375
0.05882352941176472,1.4411764705882353,-60349.06640625
0.11764705882352944,1.4411764705882353,-62005.68359375
0.17647058823529416,1.4411764705882353,-64137.37109375
0.23529411764705888,1.4411764705882353,-66670.828125
0.2941176470588236,1.4411764705882353,-69569.0
0.3529411764705883,1.4411764705882353,-72677.3359375
0.4117647058823528,1.4411764705882353,-75753.84375
0.47058823529411753,1.4411764705882353,-78545.3359375
0.5294117647058822,1.4411764705882353,-80801.640625
0.588235294117647,1.4411764705882353,-82073.0390625
